Case,Cycle,temp_mold_init,temp_mold_final_sim,temp_mold_final_real,Error_mold,temp_gob_init,temp_gob_final_sim,temp_gob_final_real,Error_gob
8,4,403.1904501,402.900676717691,402.9247159,-0.0240391823093091,1100,993.015080350834,992.7547459,0.26033445083408
8,5,402.9247159,402.63796864123,402.6604851,-0.0225164587695303,1100,992.779908773483,992.7144789,0.0654298734833674
8,6,402.6604851,402.376750865814,402.3977162,-0.0209653341855187,1100,992.545604045624,992.6760723,-0.130468254376183
8,7,402.3977162,402.116982301458,402.1363579,-0.0193755985415578,1100,992.312136648865,992.6384138,-0.326277151134832
8,8,402.1363579,401.858612172136,401.8763653,-0.0177531278644096,1100,992.079468120088,992.6009282,-0.521460079912231
8,9,401.8763653,401.601596030962,401.6177313,-0.0161352690378749,1100,991.847565426785,992.56325,-0.715684573214958
8,10,401.6177313,401.345926799565,401.3604084,-0.0144816004345785,1100,991.616429107833,992.5253051,-0.908875992166713
8,11,401.3604084,401.091557463472,401.1043667,-0.0128092365282555,1100,991.386023506973,992.4869802,-1.10095669302666
8,12,401.1043667,400.838458408123,400.849619,-0.0111605918768873,1100,991.156328504409,992.448359,-1.29203049559067
8,13,400.849619,400.586642228583,400.5961454,-0.00950317141666801,1100,990.92736224443,992.4094122,-1.48204995556966
8,14,400.5961454,400.336089195776,400.3439206,-0.00783140422385031,1100,990.699113531337,992.3702476,-1.67113406866338
8,15,400.3439206,400.086774243769,400.0929725,-0.00619825623113002,1100,990.471566200244,992.3307623,-1.85919609975588
8,16,400.0929725,399.838724892878,399.8432578,-0.00453290712232501,1100,990.244752081138,992.2911321,-2.04638001886178
8,17,399.8432578,399.591898285532,399.594787,-0.00288871446792882,1100,990.018638689683,992.2514464,-2.23280771031716
8,18,399.594787,399.346304743052,399.3475366,-0.00123185694832273,1100,989.793242128129,992.2115709,-2.41832877187051
9,1,403.9979072,403.818344805033,403.839013,-0.0206681949671292,1100,991.978498456469,992.9351149,-0.956616443531402
9,2,403.839013,403.661221986193,403.6808072,-0.0195852138069768,1100,991.83659424403,992.8533029,-1.01670865597032
9,3,403.6808072,403.50478133788,403.5234048,-0.0186234621204449,1100,991.695138370572,992.7993388,-1.10420042942837
9,4,403.5234048,403.349136556799,403.3667386,-0.0176020432012933,1100,991.554235987078,992.7553947,-1.20115871292171
9,5,403.3667386,403.194221172457,403.2107313,-0.0165101275430288,1100,991.41382934162,992.7166155,-1.30278615838017
9,6,403.2107313,403.039958729787,403.0553789,-0.0154201702127921,1100,991.273851336408,992.6808819,-1.40703056359189
9,7,403.0553789,402.886345255674,402.900659,-0.0143137443263868,1100,991.13430043819,992.647179,-1.51287856180988
9,8,402.900659,402.733358583325,402.7465491,-0.0131905166749675,1100,990.995158543034,992.6149205,-1.61976195696593
9,9,402.7465491,402.580976447851,402.5930617,-0.0120852521493475,1100,990.85640736738,992.5836723,-1.72726493262019
9,10,402.5930617,402.429211192279,402.4401652,-0.0109540077212955,1100,990.718060103435,992.5532597,-1.83519959656542
9,11,402.4401652,402.278031554569,402.2878447,-0.00981314543054168,1100,990.580090179027,992.523463,-1.94337282097297
9,12,402.2878447,402.127422786038,402.136126,-0.00870321396195095,1100,990.442485990474,992.4942559,-2.05176990952577
9,13,402.136126,401.977410380603,401.9850007,-0.00759031939719534,1100,990.305272704788,992.4655068,-2.16023409521165
9,14,401.9850007,401.827986016347,401.8344544,-0.00646838365298663,1100,990.168444611732,992.4372232,-2.26877858826754
9,15,401.8344544,401.679135439258,401.6845251,-0.00538966074230984,1100,990.031990526166,992.4092156,-2.37722507383421
9,16,401.6845251,401.530896204917,401.5351781,-0.00428189508295418,1100,989.89594677849,992.381578,-2.4856312215104
9,17,401.5351781,401.383233988055,401.3864327,-0.00319871194517418,1100,989.760283773733,992.3543316,-2.59404782626666
9,18,401.3864327,401.236167854734,401.238273,-0.00210514526600036,1100,989.625020910406,992.3272752,-2.70225428959429
10,1,403.9979072,403.9325799435,403.932539,4.09434995845004e-05,1100,990.828603647273,992.9350213,-2.10641765272749
10,2,403.932539,403.867925475311,403.8671104,0.000815075311493274,1100,990.769621380685,992.853203,-2.08358161931483
10,3,403.8671104,403.803211513685,403.8017908,0.00142071368480856,1100,990.710556174508,992.7993041,-2.08874792549204
10,4,403.8017908,403.73860560804,403.7365686,0.00203700803996298,1100,990.651560990702,992.755809,-2.1042480092982
10,5,403.7365686,403.674096283899,403.6713996,0.00269668389859135,1100,990.592625492728,992.7182383,-2.12561280727164
10,6,403.6713996,403.609639823461,403.6063025,0.00333732346075521,1100,990.533709845144,992.6847013,-2.15099145485624
10,7,403.6063025,403.545254721503,403.5412713,0.00398342150270992,1100,990.474831041354,992.6542665,-2.17943545864603
10,8,403.5412713,403.480935042813,403.4762961,0.00463894281330113,1100,990.415983750703,992.6263453,-2.21036154929732
10,9,403.4762961,403.416670994961,403.4114013,0.00526969496127094,1100,990.357159100697,992.6004454,-2.24328629930255
10,10,403.4114013,403.352486710059,403.3465637,0.00592301005883655,1100,990.29837927732,992.5763122,-2.27793292267984
10,11,403.3465637,403.288359241276,403.2817772,0.00658204127591944,1100,990.239623363288,992.5536368,-2.31401343671234
10,12,403.2817772,403.224282554744,403.2170753,0.00720725474434403,1100,990.180885908666,992.5322983,-2.35141239133395
10,13,403.2170753,403.160289782601,403.1524568,0.00783298260103038,1100,990.12219738134,992.5120865,-2.38988911865988
10,14,403.1524568,403.096379736984,403.0879135,0.00846623698402027,1100,990.063556809471,992.4929191,-2.42936229052918
10,15,403.0879135,403.032544306833,403.0234892,0.00905510683281818,1100,990.00495686236,992.4745355,-2.46957863763998
10,16,403.0234892,402.968826810616,402.9591551,0.00967171061591898,1100,989.946437440345,992.4569631,-2.51052565965495
10,17,402.9591551,402.905198763054,402.8949363,0.0102624630544028,1100,989.887972526375,992.440166,-2.55219347362515
10,18,402.8949363,402.841684987459,402.8308216,0.0108633874593238,1100,989.829585071349,992.4238824,-2.59429732865135
11,1,403.9645638,403.393157638567,403.474336,-0.0811783614327055,1100,1000.91415105922,997.8654872,3.048663859219
11,2,403.4426867,402.877384069646,402.9574439,-0.0800598303539459,1100,1000.47156340049,997.7225842,2.74897920049079
11,3,402.9258879,402.366645182316,402.4450854,-0.0784402176839194,1100,1000.03146114361,997.6257014,2.40575974361047
11,4,402.4136128,401.860392601629,401.9367519,-0.0763592983709032,1100,999.593404016966,997.5469518,2.04645221696614
11,5,401.9053493,401.358119999335,401.4321245,-0.0740045006645005,1100,999.156982733989,997.4767433,1.68023943398907
11,6,401.400798,400.859531275147,400.931008,-0.0714767248530279,1100,998.721966590325,997.4104352,1.31153139032472
11,7,400.8997444,400.364414241795,400.4332436,-0.06882935820488,1100,998.288196190014,997.3457023,0.942493890014248
11,8,400.4020427,399.872624605975,399.9387154,-0.0660907940247171,1100,997.855570691462,997.2813293,0.574241391461783
11,9,399.9075761,399.38404673237,399.4473433,-0.0632965676303456,1100,997.424014172382,997.2165497,0.207464472381844
11,10,399.4162609,398.898597691239,398.9590471,-0.0604494087614853,1100,996.993479622319,997.1511755,-0.157695877681135
11,11,398.9280166,398.416197712719,398.4737496,-0.0575518872805674,1100,996.563923053923,997.0849668,-0.521043746077112
11,12,398.4427745,397.936778683944,397.9914049,-0.0546262160561923,1100,996.135311062843,997.0180453,-0.882734237156683
11,13,397.9604805,397.460286914437,397.5119725,-0.051685585563348,1100,995.70762341723,996.9503627,-1.24273928276978
11,14,397.4810978,396.986685802219,397.0354001,-0.0487142977814301,1100,995.280855616113,996.8821026,-1.60124698388665
11,15,397.0045758,396.515925108605,396.5616756,-0.0457504913949833,1100,994.854991235872,996.8131453,-1.95815406412771
11,16,396.5308957,396.047986007838,396.0907368,-0.0427507921623373,1100,994.430042573709,996.7437676,-2.31372502629108
11,17,396.0600056,395.582816972785,395.622575,-0.0397580272148161,1100,994.005992527201,996.6741053,-2.66811277279851
11,18,395.5918907,395.120403124805,395.1571432,-0.0367400751949845,1100,993.582857493743,996.6040454,-3.02118790625718
12,1,403.9946887,403.51374953081,403.5842066,-0.0704570691902973,1100,999.908820886781,997.8650005,2.04382038678091
12,2,403.5842066,403.107996333895,403.1773574,-0.0693610661053867,1100,999.557433360008,997.7221477,1.83528566000803
12,3,403.1773574,402.705844190761,402.7737501,-0.0679059092394141,1100,999.208000981252,997.6254037,1.58259728125211
12,4,402.7737501,402.306906424607,402.3730214,-0.0661149753930204,1100,998.86020992636,997.5472848,1.31292512635957
12,5,402.3730214,401.910823768992,401.9749171,-0.0640933310085074,1100,998.513766680733,997.4785735,1.03519318073268
12,6,401.9749171,401.517344818062,401.5793154,-0.0619705819377145,1100,998.168469107428,997.4148848,0.753584307428127
12,7,401.5793154,401.126349041994,401.1861092,-0.0597601580055311,1100,997.824228255022,997.353975,0.47025325502193
12,8,401.1861092,400.73773044585,400.7952121,-0.057481654150024,1100,997.480967266516,997.2945972,0.18637006651602
12,9,400.7952121,400.351403497897,400.4065837,-0.055180202102747,1100,997.138626810457,997.2359566,-0.0973297895428686
12,10,400.4065837,399.967328130706,400.0201499,-0.0528217692937574,1100,996.797187597897,997.1777238,-0.380536202102803
12,11,400.0201499,399.585430972525,399.6358582,-0.0504272274752111,1100,996.456600632515,997.1195931,-0.66299246748531
12,12,399.6358582,399.205660000432,399.2537049,-0.0480448995675147,1100,996.116835676814,997.0615526,-0.94471692318632
12,13,399.2537049,398.828011417089,398.8736522,-0.045640782910823,1100,995.777905679572,997.0034719,-1.22556622042828
12,14,398.8736522,398.452447725372,398.4956629,-0.0432151746280169,1100,995.439793547584,996.9454218,-1.5056282524157
12,15,398.4956629,398.078932021654,398.1197511,-0.0408190783460327,1100,995.102482655184,996.8872427,-1.78476004481649
12,16,398.1197511,397.707478094175,397.7458619,-0.0383838058245942,1100,994.76600226979,996.8290982,-2.06309593021024
12,17,397.7458619,397.33803154818,397.3739952,-0.0359636518199409,1100,994.430320042351,996.7710605,-2.34074045764908
12,18,397.3739952,396.970592138941,397.0041186,-0.0335264610588979,1100,994.095452688813,996.7129752,-2.61752251118673
13,1,403.9946887,403.627373990333,403.6774195,-0.0500455096674841,1100,998.811011352382,997.865035,0.945976352381535
13,2,403.6774195,403.313686703504,403.3627247,-0.0490379964957128,1100,998.53650268988,997.7222009,0.814301789879778
13,3,403.3627247,403.002550874053,403.0503272,-0.0477763259473818,1100,998.26351556554,997.6255427,0.637972865540178
13,4,403.0503272,402.693692415986,402.7399517,-0.0462592840135585,1100,997.991823405833,997.5479032,0.443920205833479
13,5,402.7399517,402.386839042439,402.4314025,-0.044563457560912,1100,997.721198952253,997.4804055,0.240793452252774
13,6,402.4314025,402.081797180356,402.1245992,-0.0428020196438297,1100,997.451482378942,997.4188638,0.0326185789416513
13,7,402.1245992,401.778487256008,401.8194647,-0.0409774439917783,1100,997.182613500038,997.3611108,-0.178497299962146
13,8,401.8194647,401.476832962486,401.5159366,-0.0391036375143017,1100,996.914534514744,997.3058856,-0.391351085255792
13,9,401.5159366,401.176772529114,401.2139967,-0.0372241708856222,1100,996.647200087881,997.2523429,-0.605142812119084
13,10,401.2139967,400.878287882271,400.9135881,-0.0353002177287181,1100,996.380603581517,997.2000678,-0.819464218482722
13,11,400.9135881,400.581322692301,400.6146746,-0.0333519076987727,1100,996.11470406025,997.1486798,-1.03397573975042
13,12,400.6146746,400.285841094715,400.3172644,-0.0314233052854433,1100,995.849478630015,997.0980639,-1.24858526998469
13,13,400.3172644,399.991851115542,400.021334,-0.0294828844582185,1100,995.584943759476,997.0480253,-1.46308154052406
13,14,400.021334,399.699329444564,399.7268547,-0.0275252554361032,1100,995.321087814033,996.9985424,-1.67745458596653
13,15,399.7268547,399.408247632378,399.4338523,-0.0256046676220194,1100,995.0578944165,996.9494003,-1.89150588350026
13,16,399.4338523,399.118631100543,399.1422808,-0.0236496994569961,1100,994.79539592983,996.9006891,-2.1052931701696
13,17,399.1422808,398.83043429963,398.8521491,-0.0217148003699776,1100,994.533560471801,996.8524292,-2.31886872819871
13,18,398.8521491,398.543665945986,398.5634318,-0.0197658540136558,1100,994.272405323019,996.8044145,-2.53200917698109
14,1,403.9946887,403.766579979863,403.7894546,-0.0228746201369177,1100,997.174787215242,997.8650314,-0.69024418475783
14,2,403.7894546,403.563613345097,403.5857101,-0.0220967549028046,1100,996.994132411644,997.7221942,-0.728061788355831
14,3,403.5857101,403.362122461815,403.3832786,-0.0211561381854608,1100,996.814488279143,997.6256268,-0.811138520857298
14,4,403.3832786,403.161932632628,403.181973,-0.0200403673722462,1100,996.635704952084,997.5485339,-0.912828947916296
14,5,403.181973,402.962858785512,402.981652,-0.0187932144883121,1100,996.457622244662,997.482455,-1.02483275533837
14,6,402.981652,402.764761149144,402.7822726,-0.0175114508558636,1100,996.280119512659,997.4234555,-1.14333598734083
14,7,402.7822726,402.567597166274,402.5837865,-0.016189333726345,1100,996.103162627282,997.3694597,-1.26629707271798
14,8,402.5837865,402.371319040625,402.3861541,-0.0148350593751729,1100,995.926712515389,997.3191978,-1.3924852846111
14,9,402.3861541,402.17588758123,402.1893754,-0.0134878187697041,1100,995.750737597607,997.2717606,-1.52102300239301
14,10,402.1893754,401.98130275719,401.9934098,-0.0121070428102712,1100,995.575241431283,997.2266373,-1.65139586871737
14,11,401.9934098,401.787524390858,401.7982353,-0.0107109091417215,1100,995.400191294867,997.1833485,-1.78315720513251
14,12,401.7982353,401.594530698514,401.6038724,-0.00934170148559588,1100,995.225570906104,997.1416725,-1.91610159389597
14,13,401.6038724,401.402341921729,401.4103091,-0.00796717827063276,1100,995.051401987231,997.1013207,-2.04991871276889
14,14,401.4103091,401.210946165097,401.2175268,-0.00658063490288896,1100,994.877677197038,997.062177,-2.18449980296248
14,15,401.2175268,401.020325007729,401.0255608,-0.00523579227115079,1100,994.704383200458,997.0239442,-2.31956099954232
14,16,401.0255608,400.830513324343,400.8343742,-0.00386087565721027,1100,994.531555132128,996.9866343,-2.45507916787233
14,17,400.8343742,400.641474599449,400.6439835,-0.00250890055082209,1100,994.359163178202,996.9501983,-2.59103512179786
14,18,400.6439835,400.453225118402,400.4543714,-0.00114628159815311,1100,994.187225587457,996.9143724,-2.7271468125432
15,1,403.9946887,403.880602116185,403.882979,-0.00237688381542966,1100,996.046647875037,997.8649398,-1.81829192496264
15,2,403.882979,403.770101426641,403.7720102,-0.00190877335938922,1100,995.947230554836,997.7220983,-1.77486774516365
15,3,403.7720102,403.660334399573,403.6616608,-0.00132640042664889,1100,995.848382700029,997.6255934,-1.77721069997108
15,4,403.6616608,403.55118083667,403.5518009,-0.000620063329563436,1100,995.749997708785,997.5489321,-1.79893439121497
15,5,403.5518009,403.442512234178,403.4423217,0.000190534178443613,1100,995.651961083687,997.4840068,-1.83204571631256
15,6,403.4423217,403.334220962957,403.3332037,0.00101726295673643,1100,995.554176763289,997.427096,-1.8729192367108
15,7,403.3332037,403.22628772699,403.2244143,0.00187342699007331,1100,995.456628205756,997.3762055,-1.91957729424348
15,8,403.2244143,403.118680273171,403.1159266,0.00275367317073005,1100,995.359287080682,997.3300608,-1.97077371931789
15,9,403.1159266,403.0113719873,403.0077525,0.00361948730005679,1100,995.262130061571,997.2876997,-2.02556963842846
15,10,403.0077525,402.904374633703,402.8998591,0.00451553370305646,1100,995.165168531004,997.2485375,-2.08336896899618
15,11,402.8998591,402.797655664182,402.7922329,0.0054227641821285,1100,995.068373700387,997.2120111,-2.14363739961345
15,12,402.7922329,402.69120172006,402.6849015,0.00630022006021136,1100,994.971734105527,997.1778071,-2.20607299447329
15,13,402.6849015,402.585040094948,402.5778594,0.00718069494797646,1100,994.87527519335,997.1455636,-2.2702884066498
15,14,402.5778594,402.479165342784,402.4710946,0.00807074278390019,1100,994.778992711804,997.1150787,-2.33608598819603
15,15,402.4710946,402.373565588607,402.3646477,0.00891788860667475,1100,994.682876537738,997.0859923,-2.40311576226156
15,16,402.3646477,402.268280983257,402.2584871,0.00979388325725949,1100,994.586963925989,997.0582493,-2.47128537401136
15,17,402.2584871,402.163280265566,402.1526355,0.0106447655657576,1100,994.491227118478,997.0317471,-2.54051998152227
15,18,402.1526355,402.058585881398,402.0470792,0.0115066813983731,1100,994.395687290512,997.0061659,-2.61047860948815
16,1,403.8291792,403.327957638423,403.4257577,-0.0978000615766632,1100,1004.95537043799,1003.029299,1.92607143798864
16,2,403.2590916,402.76432924426,402.8610134,-0.0966841557400926,1100,1004.47537100355,1002.829921,1.64545000355429
16,3,402.694859,402.206510432583,402.3012777,-0.0947672674171827,1100,1003.99788780253,1002.693874,1.30401380253181
16,4,402.1355613,401.653591184821,401.7459185,-0.0923273151785793,1100,1003.52218563366,1002.584756,0.937429633663555
16,5,401.5805994,401.10497891182,401.1945665,-0.0895875881802795,1100,1003.0477919008,1002.489678,0.558113900798162
16,6,401.0296255,400.560329498535,400.6469854,-0.0866559014654058,1100,1002.57444312047,1002.402378,0.172065120469256
16,7,400.4823955,400.019401362267,400.1029972,-0.0835958377325596,1100,1002.10196227499,1002.31958,-0.217617725014748
16,8,399.9387369,399.48202370694,399.5624702,-0.0804464930602649,1100,1001.63023287285,1002.239433,-0.60920012715178
16,9,399.3985356,398.948083464922,399.0253126,-0.0772291350778005,1100,1001.1591887275,1002.160771,-1.00158227249938
16,10,398.8616929,398.417482788745,398.4914435,-0.073960711255495,1100,1000.68877723317,1002.083031,-1.39425376683403
16,11,398.3281216,397.890135195507,397.960787,-0.0706518044932523,1100,1000.21895605575,1002.005754,-1.78679794424784
16,12,397.7977438,397.365963392213,397.4332785,-0.0673151077870102,1100,999.749691234667,1001.928826,-2.17913476533272
16,13,397.2705271,396.844935050169,396.908887,-0.0639519498312211,1100,999.280989446281,1001.852051,-2.57106155371946
16,14,396.746411,396.326990066326,396.3875615,-0.0605714336739425,1100,998.812832868121,1001.775456,-2.96262313187935
16,15,396.2253661,395.812099069972,395.8692761,-0.057177030028015,1100,998.345231628785,1001.698841,-3.35360937121516
16,16,395.7073412,395.300211146683,395.3539779,-0.0537667533169497,1100,997.878176431016,1001.622365,-3.7441885689841
16,17,395.1923075,394.791297518318,394.8416481,-0.0503505816824372,1100,997.411677984467,1001.546089,-4.13441101553349
16,18,394.6802321,394.285325357563,394.3322479,-0.0469225424365618,1100,996.945743044125,1001.469852,-4.52410895587457
17,1,403.9597237,403.45227181735,403.5320075,-0.0797356826501527,1100,1005.06494371658,1003.030027,2.03491671657537
17,2,403.5011174,402.998863391587,403.0776952,-0.0788318084127582,1100,1004.67944843455,1002.830627,1.84882143455093
17,3,403.0468717,402.549779630336,402.6270969,-0.0773172696637516,1100,1004.29606256787,1002.694669,1.60139356787045
17,4,402.5963337,402.104374816202,402.1797274,-0.0753525837982352,1100,1003.91426232057,1002.586102,1.32816032057326
17,5,402.1490137,401.662164630088,401.7352899,-0.0731252699123957,1100,1003.5336555367,1002.492418,1.04123753669774
17,6,401.7046341,401.222874467307,401.293613,-0.0707385326933263,1100,1003.15402622522,1002.407589,0.746437225218187
17,7,401.2630035,400.786314954558,400.854564,-0.0682490454423714,1100,1002.77522988346,1002.328397,0.446832883458114
17,8,400.8240021,400.352367506227,400.4180474,-0.0656798937728809,1100,1002.39718228297,1002.25299,0.144192282970835
17,9,400.3875334,399.920936572684,399.9840086,-0.0630720273155134,1100,1002.01981877088,1002.180091,-0.16027222912237
17,10,399.9535387,399.491963969487,399.552384,-0.0604200305134555,1100,1001.64310720297,1002.109101,-0.465993797030478
17,11,399.5219542,399.065386470739,399.1231147,-0.0577282292613859,1100,1001.26701106055,1002.039425,-0.772413939448938
17,12,399.0927295,398.641154095003,398.6961752,-0.0550211049965696,1100,1000.89150551035,1001.970888,-1.07938248964638
17,13,398.6658305,398.21923297004,398.2715371,-0.0523041299604756,1100,1000.5165801185,1001.90318,-1.38659988149789
17,14,398.2412324,397.799598412908,397.8491597,-0.0495612870917626,1100,1000.14223287859,1001.836265,-1.69403212140548
17,15,397.8188964,397.38221190258,397.4290522,-0.0468402974201467,1100,999.768449642522,1001.76983,-2.00138035747784
17,16,397.3988247,396.967075435588,397.0111626,-0.0440871644119056,1100,999.395252773178,1001.703987,-2.30873422682157
17,17,396.9809756,396.554147621802,396.5954906,-0.041342978197747,1100,999.022625912251,1001.638734,-2.61610808774856
17,18,396.5653429,396.143422152817,396.182,-0.0385778471832054,1100,998.650584379319,1001.573835,-2.9232506206813
18,1,403.9898606,403.571760796232,403.6241746,-0.052413803768502,1100,1004.2699540436,1003.029472,1.24048204359997
18,2,403.6241746,403.210153199793,403.2617933,-0.0516401002067823,1100,1003.95982431257,1002.830123,1.1297013125735
18,3,403.2617933,402.85182219542,402.9021757,-0.0503535045797321,1100,1003.65148848675,1002.694272,0.95721648674612
18,4,402.9021757,402.496232660272,402.5449383,-0.0487056397283823,1100,1003.34450577751,1002.586186,0.758319777508746
18,5,402.5449383,402.143005249498,402.1898279,-0.0468226505022358,1100,1003.03856498436,1002.493669,0.544895984360892
18,6,402.1898279,401.791889483778,401.8367287,-0.0448392162217033,1100,1002.73346325072,1002.41088,0.322583250721323
18,7,401.8367287,401.442770753772,401.4855422,-0.0427714462279027,1100,1002.42911397214,1002.334678,0.0944359721396495
18,8,401.4855422,401.095551562082,401.1361919,-0.0406403379183757,1100,1002.12544465241,1002.263181,-0.137736347594796
18,9,401.1361919,400.750156168137,400.7886485,-0.038492331863381,1100,1001.8224012002,1002.195105,-0.372703799804185
18,10,400.7886485,400.406555499598,400.4428492,-0.0362937004019841,1100,1001.51997017134,1002.129726,-0.60975582865774
18,11,400.4428492,400.064687365329,400.0987525,-0.0340651346708114,1100,1001.21810883611,1002.066413,-0.848304163887633
18,12,400.0987525,399.724510634641,399.756363,-0.0318523653594411,1100,1000.91679275929,1002.004871,-1.08807824070584
18,13,399.756363,399.386029751552,399.4156542,-0.0296244484477484,1100,1000.61603788779,1001.944743,-1.32870511221222
18,14,399.4156542,399.049218413572,399.076596,-0.0273775864281447,1100,1000.31583302789,1001.885892,-1.57005897211423
18,15,399.076596,398.714046760013,398.7392115,-0.0251647399874741,1100,1000.01616374224,1001.82799,-1.81182625776353
18,16,398.7392115,398.380537519519,398.403454,-0.0229164804805464,1100,999.717062711001,1001.771052,-2.05398928899865
18,17,398.403454,398.04864442117,398.0693309,-0.0206864788302141,1100,999.418500885658,1001.715023,-2.29652211434211
18,18,398.0693309,397.718374672449,397.7368158,-0.0184411275511138,1100,999.12049720078,1001.659639,-2.53914179921981
19,1,403.9898606,403.731852035382,403.7362089,-0.00435686461770501,1100,1002.62356375011,1003.029503,-0.405939249892754
19,2,403.7362089,403.480953325733,403.4847777,-0.00382437426702609,1100,1002.40450364292,1002.830159,-0.425655357083201
19,3,403.4847777,403.232255361203,403.2351277,-0.00287233879686255,1100,1002.18686076242,1002.694399,-0.507538237584527
19,4,403.2351277,402.985323525937,402.9869644,-0.00164087406335511,1100,1001.97026536107,1002.586842,-0.616576638930269
19,5,402.9869644,402.73986645339,402.7400887,-0.000222246609951071,1100,1001.75447033864,1002.495677,-0.741206661364913
19,6,402.7400887,402.495687153744,402.4944238,0.00126335374358177,1100,1001.53930958645,1002.415296,-0.875986413546116
19,7,402.4944238,402.252709611202,402.2498992,0.00281041120166492,1100,1001.3247224563,1002.342651,-1.01792854370433
19,8,402.2498992,402.010864045473,402.0064601,0.00440394547337064,1100,1001.11065329364,1002.275844,-1.16519070636321
19,9,402.0064601,401.770096208029,401.7640967,0.00599950802887861,1100,1000.89705975416,1002.213533,-1.31647324583503
19,10,401.7640967,401.530396358541,401.5227608,0.00763555854052811,1100,1000.68393874774,1002.154903,-1.47096425226152
19,11,401.5227608,401.29171677978,401.2824253,0.00929147978035871,1100,1000.47125329192,1002.099232,-1.62797870807742
19,12,401.2824253,401.054030624485,401.0431067,0.0109239244849277,1100,1000.25898474552,1002.046123,-1.78713825448358
19,13,401.0431067,400.817354165014,400.804789,0.0125651650134841,1100,1000.04715294682,1001.995135,-1.94798205317863
19,14,400.804789,400.581671531818,400.567452,0.0142195318179574,1100,999.835749049668,1001.946039,-2.11028995033155
19,15,400.567452,400.346962702571,400.3311283,0.0158344025708743,1100,999.62476039197,1001.89844,-2.27367960803031
19,16,400.3311283,400.113259869941,400.0957792,0.01748066994071,1100,999.414221286948,1001.85227,-2.43804871305167
19,17,400.0957792,399.88052471663,399.8614199,0.0191048166301471,1100,999.204102607179,1001.807417,-2.60331439282129
19,18,399.8614199,399.64877222765,399.6280313,0.0207409276500243,1100,998.99442323656,1001.763558,-2.76913476343998
20,1,403.9898606,403.825141767697,403.8297314,-0.00458963230323661,1100,1001.48108577573,1003.029417,-1.54833122427215
20,2,403.8297314,403.666726293153,403.6710745,-0.00434820684745318,1100,1001.34101131934,1002.83007,-1.48905868066151
20,3,403.6710745,403.509769116319,403.5135058,-0.00373668368058588,1100,1001.20202282082,1002.694371,-1.49234817918307
20,4,403.5135058,403.353890211917,403.3567892,-0.00289898808341604,1100,1001.06378842507,1002.587227,-1.52343857493145
20,5,403.3567892,403.198855981994,403.2007587,-0.00190271800619257,1100,1000.92610444684,1002.497158,-1.57105355316037
20,6,403.2007587,403.04450218523,403.0453611,-0.000858914769594321,1100,1000.788827733,1002.418756,-1.62992826699849
20,7,403.0453611,402.890776173498,402.8905417,0.000234473498210264,1100,1000.65191375778,1002.349046,-1.69713224221709
20,8,402.8905417,402.737623817081,402.7362578,0.00136601708152284,1100,1000.51531641172,1002.286129,-1.770812588284
20,9,402.7362578,402.585002859165,402.5825113,0.00249155916515065,1100,1000.37899992983,1002.228613,-1.84961307016556
20,10,402.5825113,402.432915163277,402.4292622,0.00365296327692022,1100,1000.24296783116,1002.175607,-1.93263916884405
20,11,402.4292622,402.281321145545,402.2764908,0.00483034554514461,1100,1000.10718650065,1002.126318,-2.01913149934694
20,12,402.2764908,402.130201304195,402.1242197,0.00598160419531268,1100,999.971640156005,1002.080256,-2.10861584399447
20,13,402.1242197,401.979577980272,401.9724402,0.00713778027198941,1100,999.836350532864,1002.036919,-2.20056846713612
20,14,401.9724402,401.829442553014,401.821138,0.00830455301411348,1100,999.701311616519,1001.995994,-2.29468238348113
20,15,401.821138,401.679780862735,401.6703511,0.00942976273495333,1100,999.566512361982,1001.957027,-2.39051463801809
20,16,401.6703511,401.530630482419,401.5200449,0.010585582418571,1100,999.431988350145,1001.919891,-2.48790264985462
20,17,401.5200449,401.381957172501,401.3702406,0.0117165725006316,1100,999.2977104484,1001.884419,-2.5867085515996
20,18,401.3702406,401.233781887769,401.2209225,0.0128593877693106,1100,999.163699310369,1001.850239,-2.68653968963054
21,1,403.7288219,403.292047530725,403.374922,-0.0828744692749979,1100,1009.55569780313,1008.463762,1.09193580312683
21,2,403.1081679,402.67818434687,402.7599915,-0.0818071531296596,1100,1009.03875235387,1008.213551,0.825201353867442
21,3,402.4940346,402.070798238707,402.1504868,-0.0796885612934943,1100,1008.52404263658,1008.04254,0.481502636579535
21,4,401.8852219,401.468701807467,401.5456766,-0.0769747925331785,1100,1008.01061842903,1007.906338,0.104280429032201
21,5,401.2810442,400.871216619457,400.9451432,-0.0739265805430023,1100,1007.49794714445,1007.789081,-0.291133855552403
21,6,400.681109,400.277954162699,400.348619,-0.0706648373009102,1100,1006.98573700868,1007.683067,-0.697329991317702
21,7,400.085147,399.688647786323,399.7559084,-0.0672606136766944,1100,1006.47379780492,1007.584177,-1.11037919508021
21,8,399.4929711,399.103112137222,399.1668694,-0.0637572627777558,1100,1005.96200810161,1007.490002,-1.52799389838901
21,9,398.9044571,398.521224062698,398.5814016,-0.0601775373019109,1100,1005.45030016176,1007.398985,-1.94868483824143
21,10,398.3195004,397.94287979001,397.9994226,-0.0565428099897645,1100,1004.93862321194,1007.310267,-2.37164378806006
